,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Error,totalSeasons
573,American Factory: A Conversation with the Obamas,2019,N/A,21 Aug 2019,10 min,"Documentary, Short",N/A,N/A,"Steven Bognar, Barack Obama, Michelle Obama, Julia Reichert",Barack and Michelle Obama talk with the directors of the documentary American Factory about the importance of storytelling and the impact of their film.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMmNjZWQzOTAtNGVhMC00ZTQ2LTllNmMtYmEyY2ZiM2MyMDQzXkEyXkFqcGdeQXVyMTcyMDgxNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A,5.3,184,tt10937318,movie,N/A,N/A,N/A,N/A,True,,
574,Hyperdrive,2019–,TV-PG,21 Aug 2019,29 min,Reality-TV,N/A,N/A,"Stacey-Lee May, Michael Bisping, João Barion, Sara Haro",Tournament series where drivers from around the world compete on one of the largest automotive obstacle courses ever made.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTMxMDE5NGMtMjAxOS00OGIzLTg5NTQtNGIyOTEzNThhZDA3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",N/A,8.1,"1,766",tt8911552,series,,,,,True,,1
575,American Factory,2019,TV-14,21 Aug 2019,110 min,Documentary,"Steven Bognar, Julia Reichert",N/A,"Junming 'Jimmy' Wang, Robert Allen, Sherrod Brown, Dave Burrows","In post-industrial Ohio, a Chinese billionaire opens a factory in an abandoned General Motors plant, hiring two thousand Americans. Early days of hope and optimism give way to setbacks as high-tech China clashes with working-class America.","English, Mandarin",USA,Won 1 Oscar. Another 17 wins & 44 nominations.,https://m.media-amazon.com/images/M/MV5BNWFkMDY1MjItZmNkOS00MDg2LWFlMjMtZWU3YmM0MmY3MWM3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.4,"12,540",tt9351980,movie,21 Aug 2019,N/A,Netflix,N/A,True,,
576,Game Over,2019,Not Rated,13 Jun 2019,102 min,"Drama, Thriller",Ashwin Saravanan,"Ramkumar Kaavya, Suman Kumar (content head), Shruti Madan (hindi dialogue), Ashwin Saravanan, Kacharla Venkat (Telugu dialogue)","Taapsee Pannu, Anish Kuruvilla, Maala Parvathi, Vinodhini Vaidynathan",A nyctophobic woman has to fight her inner demons to stay alive in the game called life.,"Tamil, Telugu","India, Turkey",2 wins.,https://m.media-amazon.com/images/M/MV5BZDA5OTIyZmYtNTIyNS00ODgyLWEzNjMtZTg2NDk5ZjdjZGVmXkEyXkFqcGdeQXVyMzI4MzEwNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}]",N/A,7.1,"4,736",tt8914492,movie,N/A,N/A,Y Not Studios / Reliance Entertainment,N/A,True,,
577,Free Willy,1993,PG,16 Jul 1993,112 min,"Adventure, Drama, Family",Simon Wincer,"Keith Walker (story), Keith Walker (screenplay), Corey Blechman (screenplay)","Jason James Richter, Lori Petty, Jayne Atkinson, August Schellenberg","When a boy learns that a beloved killer whale is to be killed by the aquarium owners, the boy risks everything to free the whale.",English,"USA, France, Mexico",7 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjZmZjM1NWEtYTllYy00NmIyLWEzN2EtZmQ5Yjk1ODAyZmE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,6.0,"65,650",tt0106965,movie,05 Jun 2001,N/A,Warner Bros. Pictures,N/A,True,,
578,Simon Amstell: Set Free,2019,N/A,20 Aug 2019,51 min,Comedy,Julia Knowles,N/A,Simon Amstell,"Comedies Honest, introspective comic Simon Amstell digs deep and delivers a uniquely vulnerable stand-up set on love, ego, intimacy and ayahuasca.",English,UK,N/A,https://m.media-amazon.com/images/M/MV5BZGM1MDE0ZDAtZWI2ZC00MWJiLTkyMWYtZjFjMjBmZWQ2ZmYwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,574,tt10687642,movie,20 Aug 2019,N/A,Netflix,N/A,True,,
579,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
580,The Conjuring,2013,R,19 Jul 2013,112 min,"Horror, Mystery, Thriller",James Wan,"Chad Hayes, Carey W. Hayes","Vera Farmiga, Patrick Wilson, Lili Taylor, Ron Livingston",Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.,"English, Latin",USA,15 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BMTM3NjA1NDMyMV5BMl5BanBnXkFtZTcwMDQzNDMzOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.5,"418,901",tt1457767,movie,22 Oct 2013,"$137,387,272",Warner Bros. Pictures,N/A,True,,
581,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
582,Jess Archer Versus,2016–,N/A,30 May 2016,N/A,Comedy,N/A,N/A,"Emaline Williams, Stefan Kumor, Joel Stigliano, Carmine Carfagna","Jess Archer may not be a people person, but she can't resist a mystery. With her best friend, Chase, she works as a detective-for-hire for any of her fellow high school students who find ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTgzMzY2NDE2MV5BMl5BanBnXkFtZTgwNjI5NzE3OTE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4533162,series,,,,,True,,1
583,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
584,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
585,Sextuplets,2019,TV-14,16 Aug 2019,97 min,Comedy,Michael Tiddes,"Mike Glock (screenplay by), Rick Alvarez (screenplay by), Marlon Wayans (screenplay by), Mike Glock (story by)","Marlon Wayans, Bresha Webb, Michael Ian Black, Glynn Turman","Father-to-be Alan is shocked to learn that he was born a sextuplet. With his newfound brother Russell riding shotgun, the duo sets out on a hilarious journey to reunite with their remaining long-lost siblings.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTRjZjExMTEtZDk2Ni00ZGU2LTg4YmYtM2I1NTE0ZGVmOGI2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '21/100'}]",21,4.4,"6,064",tt8976710,movie,16 Aug 2019,N/A,Netflix,N/A,True,,
586,Diagnosis,2019–,N/A,16 Aug 2019,N/A,Documentary,N/A,N/A,"Hugh Calkins, Crystal Lee, Matt Lee, Lisa Sanders",Medical docuseries focusing on patients with unique illnesses and their journeys to find a diagnosis and cure.,N/A,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzUwZDYwNjgtNGVjYi00NzQ4LTk5YmUtMmJhNGI0MTFiOWZiXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,701,tt8201618,series,,,,,True,,1
587,Invader ZIM: Enter the Florpus,2019,TV-Y7-FV,16 Aug 2019,71 min,"Animation, Action, Adventure, Comedy, Family, Sci-Fi","Hae Young Jung, Young Kyun Park, Jhonen Vasquez","Jhonen Vasquez, Jhonen Vasquez (creator), Breehn Burns (story consultant), Eric Trueheart (writing consultant)","Richard Steven Horvitz, Rikki Simons, Andy Berman, Melissa Fahn","ZIM discovers his almighty leaders never had any intention of coming to Earth and he loses confidence in himself for the first time in his life, which is the big break his human nemesis, Dib has been waiting for.","English, Korean","South Korea, USA",2 nominations.,https://m.media-amazon.com/images/M/MV5BZTYyY2NlMzktZWE4Yi00ZjkxLWJjZGItNTgyMDU3YTc4MTlkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.5,"4,181",tt6739094,movie,16 Aug 2019,N/A,N/A,N/A,True,,
588,Super Monsters Back to School,2019,N/A,16 Aug 2019,23 min,Animation,N/A,N/A,Gigi Saul Guerrero,"Lobo's cousin Vida moves to town, Lobo shows her his favorite places around town, and the next day Vida has her first day of school.",English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BMTMxYmY0OTAtZDZjZi00ODFhLWE5MDItMDc5Y2M1MjZmYmE0XkEyXkFqcGdeQXVyNTM0MDc1ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,21,tt10687588,movie,16 Aug 2019,N/A,N/A,N/A,True,,
589,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
590,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
591,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
592,Better Than Us,2018–2019,N/A,16 Aug 2019,52 min,"Drama, Sci-Fi",N/A,Alexander Kessel,"Paulina Andreeva, Kirill Käro, Aleksandr Ustyugov, Olga Lomonosova","A family on the brink of splitting up become the owners of a cutting-edge robot being sought by a corporation, homicide investigators and terrorists.","Mandarin, Russian",Russia,2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BZTk3ZjhlZGEtOTg1My00NDBjLTk2MmUtZWRhMjNhMzI2ZTgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,"4,701",tt8285216,series,,,,,True,,2
593,QB1: Beyond the Lights,2017–,N/A,N/A,35 min,"Documentary, Sport",N/A,N/A,"Tayvon Bowers, Jake Fromm, Tate Martell","Follows three high school quarterbacks from different backgrounds, playing in different environments as they face immense pressure and similar challenges in trying to be successful high school quarterbacks.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BN2QxZTZlY2MtNWRmZS00M2Q1LWExYjAtOWZjMzM3ZDI1YjViXkEyXkFqcGdeQXVyNjcyODE2MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,496,tt5771332,series,,,,,True,,3
594,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
595,Cannon Busters,2019–,TV-MA,15 Aug 2019,N/A,"Animation, Fantasy",Lesean Thomas,Lesean Thomas,"Kenn Michael, Kamali Minter, Stephanie Sheh, Kausar Mohammed","Explore the fantastic land of Gearbolt as we follow a motley crew of travelers on an unforgettable journey to reunite 2 best friends. S.A.M. is a high-end, friendship robot determined to ...",English,"USA, Japan",N/A,https://m.media-amazon.com/images/M/MV5BMGJhMWQ5NzItYjVkYy00ZmYxLWJkOWItNTE3MDY1NDNlODk2XkEyXkFqcGdeQXVyMTY4OTY5OTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,748,tt5066664,series,,,,,True,,1
596,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
597,Whindersson Nunes: Adulto,2019,N/A,15 Aug 2019,68 min,Comedy,Diego Pignataro,N/A,Whindersson Nunes,Brazilian YouTube sensation Whindersson Nunes revisits his humble beginnings and much more in a series of playful stories and peculiar songs.,Portuguese,Brazil,N/A,https://m.media-amazon.com/images/M/MV5BNmRhNDgyYzAtYjcxZC00NTcyLWIzZjgtYjI0MzcyOTlmOTZiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,155,tt10656112,movie,N/A,N/A,N/A,N/A,True,,
598,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
599,Happy Jail,2019–,N/A,14 Aug 2019,N/A,Documentary,N/A,N/A,N/A,"The Philippine jail known for a viral Michael Jackson dance video comes under the management of an ex-convict, sparking controversy and criticism.",N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMGNmZDc4Y2YtNDQzMC00NjZiLWI4MmMtOTMyOTM4YzJjYzc4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,179,tt10753590,series,,,,,True,,N/A
600,Knightfall,2017–,TV-14,06 Dec 2017,60 min,"Action, Adventure, Drama, History",N/A,"Don Handfield, Richard Rayner","Tom Cullen, Pádraic Delaney, Simon Merrells, Julian Ovenden",A look at the final days of the Knights Templar during the 14th century.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BODgyODU5MjcyNF5BMl5BanBnXkFtZTgwNTgwMjQ4NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,"14,768",tt4555364,series,,,,,True,,2
601,Calum Von Moger: Unbroken,2019,N/A,10 May 2019,95 min,Documentary,Vlad Yudin,N/A,"Michael B. Banffy, Chris Bumstead, Anthony Calligeros, Parker Egerton","To many in bodybuilding, Calum Von Moger is seen as the future of the sport. A 2x Mr. Universe champion, Calum was catapulted into social media stardom. Known for his resemblance to Arnold ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZjljYjdkY2UtMTVkYi00MTBkLWEwMDYtMjE4NTJjMGYxNzJlXkEyXkFqcGdeQXVyNDMxNTQ3MTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,412,tt10308686,movie,N/A,N/A,N/A,N/A,True,,
602,Tiffany Haddish Presents: They Ready,2019–,N/A,13 Aug 2019,N/A,Comedy,N/A,Tiffany Haddish,"Tracey Ashley, Tiffany Haddish, April Macie, Flame Monroe",Tiffany Haddish introduces her favorite comedians in a series of stand-up performances.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZjJiZWQzOTAtMDkyMC00ZWUyLTkxOTEtZjkwMDU3M2FjMDdjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,267,tt10085386,series,,,,,True,,1
603,The 100 Dollar Love Letter to Black Women,2019,N/A,19 Oct 2019,N/A,"Drama, Romance",Kurin Keys,Kurin Keys,"Mike Rae Anderson, Rodney Anderson, Ron Blake, LeJuane Bowens","Women of color carry a load that's beyond measure. From mother to CEO, they are the foundation of all existence and all that is amazing about life. It's time to let them know that they are honored, loved and cherished.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzA5YjkwNTEtZTI4YS00YmVkLTgzMjEtNmIwNTM5M2EzZjkxXkEyXkFqcGdeQXVyNzQ5MzMxNDU@._V1_SX300.jpg,[],N/A,N/A,N/A,tt11151076,movie,N/A,N/A,N/A,N/A,True,,
604,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
605,No Good Deed,2014,PG-13,12 Sep 2014,84 min,"Action, Crime, Drama, Horror, Thriller",Sam Miller,Aimee Lagos,"Idris Elba, Taraji P. Henson, Leslie Bibb, Kate del Castillo",An unstable escaped convict terrorizes a woman who is alone with her two children.,English,USA,2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMzk0OTc3MDM5MF5BMl5BanBnXkFtZTgwOTMzMDMzMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26,5.6,"16,972",tt2011159,movie,06 Jan 2015,"$42,428,931",Sony/Screen Gems,N/A,True,,
606,Suburbicon,2017,R,27 Oct 2017,105 min,"Comedy, Crime, Drama, Mystery, Thriller",George Clooney,"Joel Coen, Ethan Coen, George Clooney, Grant Heslov","Steve Monroe, Gavin Wilde, Landon Gordon, Hope Banks","As a 1950s suburban community self-destructs, a home invasion has sinister consequences for one seemingly normal family.",English,"UK, USA",4 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMDE2MzMxNzQtYzVkYi00MmZmLThhZDgtMDdjZWRiNWI3ZWRjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,5.7,"36,921",tt0491175,movie,N/A,N/A,N/A,N/A,True,,
607,Sex and the City 2,2010,R,27 May 2010,146 min,"Comedy, Drama, Romance",Michael Patrick King,"Michael Patrick King, Candace Bushnell (characters from the book by), Darren Star (television series creator)","Sarah Jessica Parker, Kristin Davis, Cynthia Nixon, Kim Cattrall","While wrestling with the pressures of life, love, and work in Manhattan, Carrie, Miranda, and Charlotte join Samantha for a trip to Abu Dhabi (United Arab Emirates), where Samantha's ex is filming a new movie.","English, Arabic",USA,8 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTM3OTUyNTI3MF5BMl5BanBnXkFtZTcwODcyMzM0Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,4.5,"71,528",tt1261945,movie,26 Oct 2010,"$95,328,937",Warner Bros. Pictures,N/A,True,,
608,Colin Quinn: Red State Blue State,2019–,N/A,27 May 2019,N/A,Comedy,N/A,N/A,Colin Quinn,Comedian Colin Quinn talks about American politics and how divided the country is.,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BODAwMTAwYjQtN2FhZS00NzdhLThjYTQtZDg0NzgzOGRiYzQyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,421,tt10403090,series,,,,,True,,N/A
609,GLOW,2017–,TV-MA,23 Jun 2017,35 min,"Comedy, Drama, Sport",N/A,"Liz Flahive, Carly Mensch","Alison Brie, Betty Gilpin, Britt Baron, Sydelle Noel",A look at the personal and professional lives of a group of women who perform for a wrestling organization in Los Angeles during the 1980s.,English,USA,Nominated for 2 Golden Globes. Another 11 wins & 82 nominations.,https://m.media-amazon.com/images/M/MV5BY2RjYzFkZDUtYzNjNC00MzEyLWFmZmItODc2YWFlOWExOWI4XkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A,8.0,"36,325",tt5770786,series,,,,,True,,3
610,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
611,The Family,2019–,TV-14,09 Aug 2019,249 min,Documentary,N/A,N/A,"James Cromwell, Jeff Sharlet, Doug Hampton, Tessa Albertson","An enigmatic Christian group known as The Family wields enormous influence in Washington, DC, in pursuit of its global ambitions.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNzVmYTA4NGYtMDE2Zi00MGRjLWIzYWEtZGVjMGFkOWQyNzJkXkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,"2,357",tt10715148,series,,,,,True,,1
612,Rocko's Modern Life: Static Cling,2019,TV-Y7,09 Aug 2019,45 min,"Animation, Action, Adventure, Comedy, Family","Joe Murray, Cosmo Segurson","Joe Murray (creator), Joe Murray, Mr. Lawrence, Martin Olson, Dan Becker (additional writing), Cosmo Segurson (additional writing), Tom Smith (additional writing)","Carlos Alazraqui, Tom Kenny, Charlie Adler, Mr. Lawrence","After being in space for 20 years, Rocko and his friends attempt to adjust to an even more modern life in the 21st century. However, when he learns that his favorite 90s cartoon isn't on the air anymore, Rocko tries locating its creator.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BY2M1MDc2YzEtZDVmYS00NTE0LWEwOGMtZDQyNmNlZmRlYTAwXkEyXkFqcGdeQXVyODI3MTM2NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}]",N/A,7.0,"2,936",tt6172460,movie,09 Aug 2019,N/A,N/A,N/A,True,,
613,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
614,Flatliners,2017,PG-13,29 Sep 2017,109 min,"Drama, Horror, Mystery, Sci-Fi, Thriller",Niels Arden Oplev,"Peter Filardi (story by), Ben Ripley (screenplay by)","Ellen Page, Diego Luna, Nina Dobrev, James Norton","Five medical students, obsessed by what lies beyond the confines of life, embark on a daring experiment: by stopping their hearts for short periods, each triggers a near-death experience - giving them a firsthand account of the afterlife.",English,"USA, Canada",1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTExMTk2ODk0NDNeQTJeQWpwZ15BbWU4MDMxNTExNjIy._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,5.2,"38,622",tt2039338,movie,26 Dec 2017,"$16,877,430",Columbia Pictures,N/A,True,,
615,Sintonia,2019–,N/A,09 Aug 2019,40 min,"Crime, Drama",N/A,"Guilherme Moraes Quintella, Felipe Braga, Kondzilla","Christian Malheiros, Jottapê Carvalho, Bruna Mascarenhas, Jefferson Silvério","Three teens living in the same São Paulo shanty town pursue their dreams while maintaining their friendship, amid a world of music, drugs and religion.",Portuguese,Brazil,N/A,https://m.media-amazon.com/images/M/MV5BNjk0NGU5MjMtMGU5NC00ZGE1LWFmMTAtMDliY2Y4ZDJkMmNhXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,575,tt8165086,series,,,,,True,,1
616,Dollar,2019–,N/A,08 Aug 2019,N/A,"Action, Drama, Romance",N/A,N/A,"Patrick Boylan, Jarrod Pistilli","Tarek is given the task to come up with a million-dollar idea for the launch of a new bank. An idea strikes him, but he will only reveal it to the CEO, making Zeina, the CEO's assistant played by Bouchoucha, suspicious.",Arabic,Lebanon,N/A,https://m.media-amazon.com/images/M/MV5BYmE4YTY5YTUtZmU1MS00MTA5LTkwN2EtY2I2YzA0ZjgzNzZiXkEyXkFqcGdeQXVyNTU5Mzk0NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,414,tt10687564,series,,,,,True,,1
617,Wu Assassins,2019–,TV-MA,08 Aug 2019,44 min,"Action, Crime, Drama, Fantasy",N/A,"Tony Krantz, John Wirth","Iko Uwais, Byron Mann, Li Jun Li, Lawrence Kao",A warrior chosen as the latest and last Wu Assassin must search for the powers of an ancient triad and restore balance in San Francisco's Chinatown.,"English, Cantonese",USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMDU4MGRjNWEtNTlhYS00ZTdlLTk5M2MtNmE5NDNkYWIyNTZkXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,"8,311",tt8652642,series,,,,,True,,1
618,The Naked Director,2019–,N/A,08 Aug 2019,48 min,"Biography, Drama",N/A,N/A,"Takayuki Yamada, Shinnosuke Mitsushima, Misato Morita, Tetsuji Tamayama",Follows the story of Toru Muranishi's unusual and dramatic life filled with big ambitions as well as spectacular setbacks in his attempt to turn Japan's porn industry on its head,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BM2IwYTQ2YjItMzBlMS00NzUzLWFlYTktY2IxODkxODM2OTk2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",N/A,7.9,"3,259",tt10477528,series,,,,,True,,1
