,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Error,totalSeasons
439,Monster Island,2017,N/A,14 Sep 2017,80 min,"Animation, Adventure, Comedy, Family, Fantasy",Leopoldo Aguilar,"Billy Frolick, Alicia Núñez Puerto (additional writing)","Johnny Rose, Katie Leigh, Fiona Hardingham, Jenifer Beth Kaplan",When young Lucas finds out he's not really a human; the news changes his whole world. Especially since his first monster transformation happened in front of the most popular kids at school!,English,"India, Mexico",2 wins.,https://m.media-amazon.com/images/M/MV5BZWIxZjQ2ZDQtZGIyNy00MjUyLWFjYTMtNTYzZGQxNTA5NjgzXkEyXkFqcGdeQXVyMjgzNjA3Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",N/A,4.7,551,tt6269658,movie,N/A,N/A,N/A,N/A,True,,
440,Playing for Time,1980,N/A,30 Sep 1980,150 min,"Drama, Music","Daniel Mann, Joseph Sargent","Arthur Miller, Fania Fénelon (autobiography: ""The Musicians of Auschwitz"")","Vanessa Redgrave, Jane Alexander, Maud Adams, Christine Baranski",Female prisoners in a Nazi concentration camp (Auschwitz) are spared from death in return for performing music for their captors.,"English, German, French",USA,Nominated for 1 Golden Globe. Another 5 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTM0MTg4NDQzNF5BMl5BanBnXkFtZTcwOTQwNzI2Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,"1,820",tt0081344,movie,06 Sep 2010,N/A,Syzygy Productions,N/A,True,,
441,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
442,Dream Boat,2017,Not Rated,13 Jul 2017,92 min,Documentary,Tristan Ferland Milewski,N/A,"Michael A., Amit, Michael Anastasio, Ansgar","Once a year, the Dream Boat sets sail - a cruise only for gay men. Far from their families and political restrictions, we follow five men from five countries on a quest for their dreams. ...","English, German, French, Arabic",Germany,1 nomination.,https://m.media-amazon.com/images/M/MV5BYmM2NDhjYTQtMTExZi00OThlLTkzYzItNzNmODQxM2IyMjg2XkEyXkFqcGdeQXVyNjc2NTI1OTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,5.3,"1,282",tt6627466,movie,N/A,N/A,Gebrueder Beetz Filmproduktion,N/A,True,,
443,Voyeur,2017,TV-MA,01 Dec 2017,95 min,Documentary,"Myles Kane, Josh Koury",N/A,"Gay Talese, Gerald Foos, Morgan Entrekin, Anita Foos","Journalism icon Gay Talese reports on Gerald Foos, the owner of a Colorado motel, who allegedly secretly watched his guests with the aid of specially designed ceiling vents, peering down from an ""observation platform"" he built in the motel's attic.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BODE2OTg1NDQ0M15BMl5BanBnXkFtZTgwMjg0NTAxNDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,6.2,"4,142",tt7588790,movie,01 Dec 2017,N/A,Netflix,N/A,True,,
444,Sugar Mountain,2016,Unrated,09 Dec 2016,106 min,"Drama, Thriller",Richard Gray,"Abe Pogos, Abe Pogos (story), Catherine Hill (story)","Jason Momoa, Cary Elwes, Melora Walters, Anna Hutchison","Two brothers, down on their luck, fake a disappearance in the Alaskan wilderness so they'll have a great survival story to sell, but the hoax turns out to be more real than they planned.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMGIyYjllMWUtYTdkOS00NWUwLTk2NDYtZWE3NTViYzc4YzE1XkEyXkFqcGdeQXVyNTc0Njg2Mzg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}]",N/A,5.4,"3,318",tt3553378,movie,09 Dec 2016,N/A,Screen Media Films,N/A,True,,
445,Lucknow Central,2017,Not Rated,15 Sep 2017,133 min,"Action, Drama, Music, Thriller",Ranjit Tiwari,"Aseem Arora (story), Ranjit Tiwari (story), Aseem Arora (screenplay and dialogue)","Farhan Akhtar, Diana Penty, Inaamulhaq, Ronit Roy","When an innocent man aspiring to be a musician is framed for committing a murder, he decides to form a music band with his co-prisoners for a competition, but his real intention seems to be different.",Hindi,India,N/A,https://m.media-amazon.com/images/M/MV5BNjIyNTE5ZGQtMzgyYy00ZGI3LWI0MjktOTJhMTczYWZmZTExXkEyXkFqcGdeQXVyNTg3MzU3ODQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",N/A,6.2,"2,330",tt5697870,movie,N/A,N/A,Emmay Entertainment,N/A,True,,
446,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
447,A StoryBots Christmas,2017,N/A,01 Dec 2017,24 min,"Short, Family, Fantasy, Musical","Jeff Gill, Evan Spiridellis","Gregg Spiridellis, Evan Spiridellis, Nate Theis","Judy Greer, Erin Fitzgerald, Fred Tatasciore, Jeff Gill","When Bo mistakenly thinks that her friends don't like her gifts, she heads to the North Pole to ask Santa for help making better presents. She learns along the way that Christmas is about far more than just the toys.",English,USA,2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BZmFkMjFhNTctY2Y3OS00M2YxLWE1MWYtYjhkZmRhNmE0ZTQyXkEyXkFqcGdeQXVyNjgxOTE3Njc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,105,tt7018722,movie,N/A,N/A,JibJab Media,N/A,True,,
448,Kantaro: The Sweet Tooth Salaryman,2017–,N/A,07 Jul 2017,N/A,Drama,N/A,N/A,"Matsuya Onoe, Ren Ishikawa, Sarutoki Minagawa, Hiroyuki Onoue",A stoic book salesman leads a double life as he plays hooky from work to write his sweets blog. In his journey to attain a glimpse of sweets heaven Kantaro samples various Japanese and Western sweets.,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BYWU3NGNiMDAtOGM3ZS00ZmQ0LWE5OTEtZDNhOWM0ZmQyZjQ0XkEyXkFqcGdeQXVyMjU1ODUyNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,480,tt6983520,series,,,,,True,,N/A
449,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
450,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
451,Last Night,2010,R,16 Feb 2011,93 min,"Drama, Romance",Massy Tadjedin,Massy Tadjedin,"Keira Knightley, Sam Worthington, Guillaume Canet, Eva Mendes","The story follows a married couple, apart for a night while the husband takes a business trip with a colleague to whom he's attracted. While he's resisting temptation, his wife encounters her past love.",English,"USA, France",4 nominations.,https://m.media-amazon.com/images/M/MV5BNTk1Nzc5OTkwN15BMl5BanBnXkFtZTcwNjEyMTA4NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.6,"45,666",tt1294688,movie,01 Aug 2011,"$100,000",Independent Pictures,N/A,True,,
452,Soof 2,2016,N/A,08 Dec 2016,100 min,"Comedy, Romance",Esmé Lammers,"Marjolein Beumer (screenplay), Marjolein Beumer","Lies Visschedijk, Fedja van Huêt, Achmed Akkabi, Daniel Karaty","After her marriage comes undone, Soof has to re-invent herself and get her tumultuous life back on track.",Dutch,Netherlands,N/A,https://m.media-amazon.com/images/M/MV5BNzUwYjMxM2EtNDdmNi00YWVhLWEzNjAtNmIxYjg0OGIzNmM5XkEyXkFqcGdeQXVyMjM4Mzk1OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,517,tt5589768,movie,N/A,N/A,N/A,N/A,True,,
453,Good Morning-Call: Guddo môningu kôru,2016–,TV-14,N/A,48 min,"Comedy, Romance",N/A,N/A,"Haruka Fukuhara, Shun'ya Shiraishi, Moe Arai, Shûgo Nagashima","Nao rents her dream apartment, but things are not what they seem when she finds out she will be sharing it with high school heart throb Uehara.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BYWIyMWI1ZjAtNzQyNC00NWEzLThmYjQtNzEwMWI1YzllZjlkXkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,"2,370",tt5520732,series,,,,,True,,1
454,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
455,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
456,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
457,Perú: tesoro escondido,2017,N/A,09 Nov 2017,80 min,Documentary,Luis Ara,Luis Ara,N/A,"Perú: tesoro escondido is a documentary genre film about the secrets of Perú. The millinery culture of their ancestors, the beautiful landscapes, the tourist places and other places not yet...",Spanish,Uruguay,N/A,https://m.media-amazon.com/images/M/MV5BYzY4ZmY3NDMtZjI0Mi00MWZlLWFjNzMtNjAwMjg2ZjdjOWNmXkEyXkFqcGdeQXVyNDE5MDAwODc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,286,tt7679306,movie,N/A,N/A,N/A,N/A,True,,
458,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
459,Cuba and the Cameraman,2017,N/A,24 Nov 2017,113 min,Documentary,Jon Alpert,Jon Alpert (screenplay),N/A,"Life in Cuba for three struggling families over the course of 45 years, from the cautious optimism of the early 1970s to the harrowing 1990s after the fall of the Soviet Union and the 2016 death of Fidel Castro.","English, Spanish",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BOTExODE2NjAtMDg0Zi00Njg2LTg3NDktYzQ2YzE3MTM1MWQxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,8.2,"2,249",tt7320560,movie,24 Nov 2017,N/A,Netflix,N/A,True,,
460,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
461,Argon,2017,N/A,04 Sep 2017,N/A,Drama,N/A,N/A,"Ju-hyuk Kim, Woo-hee Chun, Shin Hyon Bin, Il-Joo Ji","ARGON shows the struggles behind the scenes in the competitive world or daily news. Work, play, love, hate, trust and betrayal are on the headlines every episode.",Korean,South Korea,N/A,https://m.media-amazon.com/images/M/MV5BNGExOGRiMGQtYjFmYS00YmU0LWJkYjAtYTBkZjFmZWJkNzcyXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,167,tt7094798,series,,,,,True,,1
462,Godless,2017,TV-MA,22 Nov 2017,60 min,"Drama, Western",N/A,N/A,"Jack O'Connell, Michelle Dockery, Scoot McNairy, Merritt Wever","In the 1880s American West murderous outlaw gang leader Frank Griffin hunts for ex-protege Roy Goode. Frank's chase leads him to La Belle, New Mexico - a town inhabited, after a mining disaster, almost entirely by women.",N/A,USA,Won 3 Primetime Emmys. Another 4 wins & 27 nominations.,https://m.media-amazon.com/images/M/MV5BMTY0NzkxNDcxNF5BMl5BanBnXkFtZTgwOTI5ODM5MzI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}]",N/A,8.3,"43,754",tt5516154,series,,,,,True,,1
463,The Choice,2016,PG-13,05 Feb 2016,111 min,"Drama, Romance",Ross Katz,"Bryan Sipe (screenplay), Nicholas Sparks (novel)","Benjamin Walker, Teresa Palmer, Maggie Grace, Alexandra Daddario",Travis and Gabby first meet as neighbors in a small coastal town and wind up in a relationship that is tested by life's most defining events.,English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMTYzMDA2ODcxMV5BMl5BanBnXkFtZTgwODMzOTMzNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26,6.6,"32,522",tt3797868,movie,03 May 2016,"$15,285,347",Lionsgate Films,N/A,True,,
464,Saving Capitalism,2017,TV-PG,21 Nov 2017,73 min,Documentary,"Jacob Kornbluth, Sari Gilman(co-director)",N/A,Robert Reich,"SAVING CAPITALISM is a documentary film that follows former Secretary of Labor and Professor, Robert Reich, as he takes his book and his views to the heart of conservative America to speak ...",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTgyOTkxOTc4Nl5BMl5BanBnXkFtZTgwMjAwMDAxNDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,"2,157",tt6185286,movie,21 Nov 2017,N/A,Netflix,N/A,True,,
465,Brian Regan: Nunchucks and Flamethrowers,2017,N/A,21 Nov 2017,N/A,"Documentary, Comedy",Troy Miller,N/A,Brian Regan,"Brian Regan takes relatable family humor to new heights as he talks board games, underwear elastic and looking for hot dogs in all the wrong places.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYjAyNjA4NTgtYThkNy00ZjI1LWE4MWMtZDE3YzgzNTVkMzgwXkEyXkFqcGdeQXVyMzM5NDYyMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,403,tt7679532,movie,21 Nov 2017,N/A,Netflix,N/A,True,,
466,Cirque du Soleil: Luna Petunia,2016–,TV-Y,09 Dec 2016,22 min,"Animation, Family, Fantasy",N/A,N/A,"Jonah Wineberg, Ciara Alexys, Alexa Benkert, Cory Doran",Luna Petunia is a new animated Netflix original series for preschool kids developed by Saban Brands and Cirque du Soleil Média. Inspired by the Cirque du Soleil brand of creativity and ...,English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMDUzZTU5NTUtN2VlOC00YmUxLWE2NjktYmY4YjVlMWE5ZjMyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjg4ODY5NzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,37,tt4588068,series,,,,,True,,3
467,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
468,Jim & Andy: The Great Beyond,2017,TV-MA,17 Nov 2017,94 min,Documentary,Chris Smith,N/A,"Jim Carrey, Danny DeVito, Milos Forman, Peter Bonerz",A behind-the-scenes look at how Jim Carrey adopted the persona of idiosyncratic comedian Andy Kaufman on the set of Man on the Moon (1999).,"East-Greenlandic, English","Canada, USA",Nominated for 1 Primetime Emmy. Another 3 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMjM3OTY1OTAxNl5BMl5BanBnXkFtZTgwMTI0MTUxNDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,7.7,"21,281",tt7214762,movie,17 Nov 2017,N/A,Netflix,N/A,True,,
469,A Christmas Prince,2017,TV-PG,17 Nov 2017,92 min,"Comedy, Family, Romance",Alex Zamm,"Karen Schaler, Nate Atkins","Rose McIver, Ben Lamb, Alice Krige, Honor Kneafsey","When a reporter goes undercover as a tutor to get the inside scoop on a playboy prince, she gets tangled in some royal intrigue and ends up finding love - but will she be able to keep up her lie?",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNWMzZTE4NTYtOGRiNi00YzQ2LWJiNjctMzk1NDU4NmY5ZGQwXkEyXkFqcGdeQXVyODIyMzA4NDc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}]",N/A,5.7,"14,746",tt7608418,movie,17 Nov 2017,N/A,Netflix,N/A,True,,
470,Mudbound,2017,R,17 Nov 2017,134 min,"Drama, War",Dee Rees,"Virgil Williams (screenplay by), Dee Rees (screenplay by), Hillary Jordan (based on the novel by)","Jonathan Banks, Carey Mulligan, Garrett Hedlund, Jason Clarke","Two men return home from World War II to work on a farm in rural Mississippi, where they struggle to deal with racism and adjusting to life after war.",English,USA,Nominated for 4 Oscars. Another 36 wins & 113 nominations.,https://m.media-amazon.com/images/M/MV5BZTg3YTEzNjYtZTY2NS00YjNmLTlhNjUtZTI2M2E5NDI4M2NjXkEyXkFqcGdeQXVyMzI3MDEzMzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,7.4,"37,814",tt2396589,movie,17 Nov 2017,N/A,Netflix,N/A,True,,
471,Shot in the Dark,2017–,TV-MA,17 Nov 2017,37 min,"Documentary, Reality-TV",N/A,N/A,Zak Holman,"Three rival freelance stringers scour the streets at night to film crime scenes, fires, accidents - and anything else they can sell to news outlets.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BODEwY2NhYmQtYTk3ZC00ZWM2LWE5NjktZTFkYTM0M2QwYzRhXkEyXkFqcGdeQXVyMTE0MDY2OTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A,8.0,"1,288",tt7644680,series,,,,,True,,1
472,Kicking and Screaming,1995,R,06 Oct 1995,96 min,"Comedy, Drama, Romance",Noah Baumbach,"Noah Baumbach (story), Bo Berkman (story), Noah Baumbach","Josh Hamilton, Samuel Gould, Catherine Kellner, Jonathan Baumbach","A bunch of guys hang around their college for months after graduation, continuing a life much like the one before graduation.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BNWU2YjdlN2ItNTk2OS00MzMwLTlhYjctNDI0MDI0NTQ3OWY0XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.8,"10,343",tt0113537,movie,22 Aug 2006,N/A,Trimark,N/A,True,,
473,Falcon Rising,2014,R,27 Nov 2014,103 min,"Action, Adventure, Crime, Thriller",Ernie Barbarash,Y.T. Parazi,"Michael Jai White, Neal McDonough, Jimmy Navarro, Millie Ruperto","Chapman is an ex-marine in Brazil's slums, battling the yakuza outfit who attacked his sister and left her for dead.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjA1OTkyMzUyN15BMl5BanBnXkFtZTgwNjI0MTUzMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,5.8,"7,431",tt2295722,movie,27 Oct 2014,N/A,Freestyle Releasing,N/A,True,,
474,DeRay Davis: How to Act Black,2017,N/A,14 Nov 2017,N/A,Comedy,Marcus Raboy,DeRay Davis,DeRay Davis,"Dynamic comic DeRay Davis hits the stage like a ball of fire, nailing the finer points of living, dating and handling show business as a black man.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYWUzMTNjNzUtM2E5Yi00MWI2LTk4YjgtYTVjOTI4Mzg1NzU3XkEyXkFqcGdeQXVyMTk3NDAwMzI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,354,tt7288084,movie,14 Nov 2017,N/A,N/A,N/A,True,,
475,Chasing Trane: The John Coltrane Documentary,2016,Not Rated,14 Apr 2017,99 min,"Documentary, Biography, Music",John Scheinfeld,John Scheinfeld,"Denzel Washington, Reggie Workman, Ravi Coltrane, Ashley Kahn","An exploration of the global power and impact of the music of John Coltrane where the passions, experiences and forces that shaped his life and revolutionary sounds are revealed.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BYjNjYzg0NjUtMWNmYi00MDY3LTk5ZjMtZWE5ZTQ1MjE5NjAxXkEyXkFqcGdeQXVyMjU4MjYxMg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,"1,523",tt4283892,movie,N/A,N/A,N/A,N/A,True,,
476,Long Time Running,2017,N/A,12 Nov 2017,97 min,"Documentary, Music","Jennifer Baichwal(co-director), Nicholas de Pencier(co-director)","Jennifer Baichwal, Nicholas de Pencier","Gord Downie, Paul Langlois, Gord Sinclair, Bobby Baker","After frontman Gord Downie is diagnosed with brain cancer, Canadian rock band The Tragically Hip goes on a cross-country tour that ends with a nationally televised concert.",English,Canada,3 nominations.,https://m.media-amazon.com/images/M/MV5BNTA4NjQzMzg3MF5BMl5BanBnXkFtZTgwMTM0NjIzMzI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]",N/A,8.1,320,tt7043176,movie,N/A,N/A,Banger Films,N/A,True,,
477,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
478,Blazing Transfer Students,2017–,TV-MA,10 Nov 2017,N/A,"Action, Adventure, Comedy",N/A,N/A,"Ryusei Fujii, Takahiro Hamada, Takeshi Kaga, Tomohiro Kamiyama",Seven transfer students (all played by members of the Japanese group Johnny's West) get called to a high school run by a mysterious headmaster. What do these seven seemingly unrelated transfer students have in common?,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMTNmN2JkOTAtZjc3Ny00MTQ5LTlmMzctYTQzOWQ4YzJiNjFhXkEyXkFqcGdeQXVyODQ4NTcwMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,70,tt7931520,series,,,,,True,,1
479,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
480,Bon Cop Bad Cop 2,2017,Not Rated,12 May 2017,126 min,"Action, Comedy, Crime",Alain Desrochers,Patrick Huard (screenwriter),"Colm Feore, Patrick Huard, Marc Beaupré, Noam Jenkins",A francophone S.Q. officer and an anglophone O.P.P officer reunite to investigate a large car theft ring led by an Italian mobster.,"English, French",Canada,3 nominations.,https://m.media-amazon.com/images/M/MV5BNjE2YjVhN2YtZGNjNi00ZWFlLWFjMTAtOTBiODU4MTYxMmI5XkEyXkFqcGdeQXVyMzYxNDc5MA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}]",N/A,6.6,"3,445",tt4738174,movie,N/A,N/A,Item 7,N/A,True,,
481,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
482,Rolling Papers,2015,TV-MA,19 Feb 2016,79 min,"Documentary, Biography, News",Mitch Dickman,N/A,"Ricardo Baca, Ry Prichard","At ground zero of the green rush, The Denver Post became the first major media outlet to appoint a marijuana editor. Policy news, strain reviews, parenting advice and edible recipes are the new norm in the unprecedented world of pot journalism.","Spanish, English","USA, Uruguay",1 win.,https://m.media-amazon.com/images/M/MV5BMTQ4MjYwODUzN15BMl5BanBnXkFtZTgwMDIxNzMzNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.2,431,tt3621360,movie,N/A,N/A,N/A,N/A,True,,
